goal_01,Unknown,Valid,0,32.42559
goal_02,Unknown,Valid,0,43.030945
goal_03,Unknown,Valid,0,81.03303
goal_04,Unknown,Valid,0,47.113754
goal_05,Unknown,Invalid,0,12.674817
goal_06,Unknown,Valid,0,2.0776749
goal_07,Unknown,Valid,0,2.54393
goal_08,Unknown,Valid,0,2.87197
goal_09,Unknown,Valid,0,12.971155
goal_10,Unknown,Valid,0,1.506915
goal_11,Unknown,Valid,0,1.831808
goal_12,Unknown,Valid,0,11.263909
goal_13,Unknown,Valid,0,4.566429
goal_14,Unknown,Valid,0,15.799686
goal_15,Unknown,Valid,0,35.109215
goal_16,Unknown,Valid,0,4.422081
goal_17,Unknown,Valid,0,3.419243
goal_18,Unknown,Valid,0,2.88058
goal_19,Unknown,Valid,0,31.820625
goal_20,Unknown,Valid,0,64.71611
goal_21,Unknown,Valid,0,2.944036
goal_22,Unknown,Valid,0,14.28543
goal_23,Unknown,Valid,0,7.207291
goal_24,Unknown,Valid,0,16.677626
goal_25,Unknown,Valid,0,15.803093
goal_26,Unknown,Valid,0,26.277107
goal_27,Unknown,Valid,0,34.42724
goal_28,Unknown,Valid,0,78.09626
goal_29,Unknown,Invalid,0,21.990723
goal_30,Unknown,Invalid,0,22.337164
goal_31,Unknown,Valid,0,21.818213
goal_32,Unknown,Valid,0,9.649942
goal_33,Unknown,Valid,0,13.743257
goal_34,Unknown,Valid,0,23.854597
goal_35,Unknown,Valid,0,3.303889
goal_36,Unknown,Valid,0,2.475158
goal_37,Unknown,Valid,0,30.76396
goal_38,Unknown,Invalid,0,24.892572
goal_39,Unknown,Valid,0,10.007862
goal_40,Unknown,Valid,0,2.11764
goal_41,Unknown,Valid,0,11.698236
goal_42,Unknown,Valid,0,4.912033
goal_43,Unknown,Valid,0,6.1999254
goal_44,Unknown,Valid,0,8.659514
goal_45,Unknown,Valid,0,9.34708
goal_46,Unknown,Valid,0,2.0107741
goal_47,Unknown,Valid,0,302.51813
goal_48,Unknown,Invalid,0,4.9087768
goal_49,Unknown,Valid,0,538.66846
goal_50,Unknown,Valid,0,16.916365
goal_51,Unknown,Valid,0,37.359924
goal_52,Unknown,Timeout,0,60475.113
goal_53,Unknown,Timeout,0,61408.992
goal_54,Unknown,Valid,0,408.53058
goal_55,Unknown,Valid,0,22.216812
goal_56,Unknown,Valid,0,62.325596
goal_57,Unknown,Valid,0,14622.024
goal_58,Unknown,Valid,0,77.56535
goal_59,Unknown,Valid,0,83.96737
goal_60,Unknown,Valid,0,17.049007
goal_61,Unknown,Valid,0,63.717968
goal_62,Unknown,Valid,0,754.2686
goal_63,Unknown,Valid,0,4.4520216
goal_64,Unknown,Valid,0,24.408253
goal_65,Unknown,Valid,0,28.011766
goal_66,Unknown,Valid,0,11.489882
goal_67,Unknown,Timeout,0,60038.438
goal_68,Unknown,Valid,0,8.834853
goal_69,Unknown,Timeout,0,60064.332
goal_70,Unknown,Valid,0,10.986112
goal_71,Unknown,Valid,0,2.32018
goal_72,Unknown,Timeout,0,60022.133
goal_73,Unknown,Valid,0,375.11353
goal_74,Unknown,Timeout,0,60133.715
goal_75,Unknown,Timeout,0,60218.71
goal_76,Unknown,Timeout,0,60193.668
goal_77,Unknown,Valid,0,108.69055
goal_78,Unknown,Valid,0,40.02237
goal_79,Unknown,Timeout,0,60656.816
goal_80,Unknown,Timeout,0,60093.344
goal_81,Unknown,Valid,0,3.723453
goal_82,Unknown,Valid,0,60.519623
goal_83,Unknown,Valid,0,217.49783
goal_84,Unknown,Valid,0,89.96532
goal_85,Unknown,Valid,0,758.39545
goal_86,Unknown,Valid,0,145.67146
goal_87,Unknown,Invalid,0,13010.316
