clam_1,Unknown,Valid,0,13.337602
clam_2,Unknown,Valid,0,41.28177
clam_3,Unknown,Valid,0,14.1727705
clam_4,Unknown,Valid,0,91.950836
clam_5,Unknown,Valid,0,51.18338
clam_6,Unknown,Valid,0,98.19578
clam_7,Unknown,Valid,0,151.95966
clam_8,Unknown,Valid,0,185.78099
clam_9,Unknown,Valid,0,518.3834
clam_10,Unknown,Valid,0,52.16384
clam_11,Unknown,Valid,0,666.4746
clam_12,Unknown,Valid,0,136.06133
clam_13,Unknown,Valid,0,28.008764
clam_14,Unknown,Timeout,0,600305.5
clam_15,Unknown,Valid,0,7.562281
clam_16,Unknown,Valid,0,14.392424
clam_17,Unknown,Valid,0,85.02151
clam_18,Unknown,Valid,0,21329.133
clam_19,Unknown,Valid,0,84.798874
clam_20,Unknown,Valid,0,100.86519
clam_21,Unknown,Timeout,0,601365
clam_22,Unknown,Valid,0,52.63093
clam_23,Unknown,Valid,0,206.17905
clam_24,Unknown,Valid,0,6.899636
clam_25,Unknown,Valid,0,16.583475
clam_26,Unknown,Valid,0,23.474335
clam_27,Unknown,Valid,0,396.26038
clam_28,Unknown,Valid,0,8795.767
clam_29,Unknown,Invalid,0,524772.06
clam_30,Unknown,Valid,0,163.56808
clam_31,Unknown,Invalid,0,65120.39
clam_32,Unknown,Invalid,0,47137.043
clam_33,Unknown,Invalid,0,10.187759
clam_34,Unknown,Valid,0,376.59344
clam_35,Unknown,Timeout,0,621831.2
clam_48,Unknown,Valid,0,279.72504
clam_49,Unknown,Timeout,0,600225.94
clam_50,Unknown,Timeout,0,601923.7
clam_75,Unknown,Valid,0,131.47993
clam_76,Unknown,Valid,0,2478.2053
clam_77,Unknown,Timeout,0,600362.7
clam_78,Unknown,Valid,0,200072.06
clam_79,Unknown,Valid,0,21931.96
clam_80,Unknown,Valid,0,707.3527
clam_81,Unknown,Timeout,0,601215.56
clam_82,Unknown,Timeout,0,601659.94
clam_83,Unknown,Timeout,0,611498.2
clam_84,Unknown,Invalid,0,17.761093
clam_85,Unknown,Valid,0,52.427605
